timestamp,exchange,symbol,best_bid,best_ask,mid_price,spread,spread_pct,bid_volume,ask_volume,depth_levels,contract_type
2025-09-09T01:13:47.451520,BingX,BCHUSDT,588.11,588.26,588.185,0.14999999999997726,0.025502180436423452,49.68000000000001,60.64,10,futures
2025-09-09T01:13:47.857594,Bitunix,BCHUSDT,588.1,588.15,588.125,0.049999999999954525,0.008501594048876434,19.883000000000003,28.247999999999998,5,futures
2025-09-09T01:13:48.701173,Bybit,BCHUSDT,587.9,588.0,587.95,0.10000000000002274,0.01700824900076924,452.96999999999997,498.31000000000006,10,futures
2025-09-09T01:13:51.857809,Binance,UNIUSDT,9.637,9.638,9.6375,0.0009999999999994458,0.010376134889747817,19152.0,34839.0,10,futures
2025-09-09T01:13:52.850673,OKX,UNIUSDT,9.638,9.639,9.6385,0.0009999999999994458,0.010375058359697523,6036.308126,2756.444754,10,futures
2025-09-09T01:13:53.203019,BingX,UNIUSDT,9.638,9.65,9.644,0.012000000000000455,0.1244296972210748,23794.0,31944.0,10,futures
2025-09-09T01:13:53.755763,Bitunix,UNIUSDT,9.634,9.635,9.6345,0.0009999999999994458,0.0103793658207426,1145.0,1496.0,5,futures
2025-09-09T01:13:54.657945,Bybit,UNIUSDT,9.631,9.632,9.631499999999999,0.0009999999999994458,0.010382598764464993,10757.9,17707.600000000002,10,futures
2025-09-09T01:13:57.391470,Binance,ATOMUSDT,4.557,4.558,4.5575,0.0009999999999994458,0.02194185408665816,75498.4,63473.979999999996,10,futures
2025-09-09T01:13:58.302820,OKX,ATOMUSDT,4.558,4.559,4.5585,0.001000000000000334,0.02193704069321781,15302.566731,13222.226318,10,futures
2025-09-09T01:13:58.653819,BingX,ATOMUSDT,4.556,4.568,4.561999999999999,0.011999999999999567,0.26304252520823257,79118.9,84019.23999999999,10,futures
2025-09-09T01:13:59.061807,Bitunix,ATOMUSDT,4.557,4.558,4.5575,0.0009999999999994458,0.02194185408665816,16841.0,13100.58,5,futures
2025-09-09T01:13:59.825027,Bybit,ATOMUSDT,4.555,4.556,4.5555,0.001000000000000334,0.02195148721326603,116654.29999999999,86669.2,10,futures
2025-09-09T01:14:02.797835,Binance,POLUSDT,0.27634,0.27635,0.27634499999999995,1.0000000000010001e-05,0.0036186650744576532,135121.0,63300.0,10,futures
2025-09-09T01:14:03.747753,OKX,POLUSDT,0.2764,0.2765,0.27645,0.0001000000000000445,0.03617290649305282,462605.85,372767.32,10,futures
2025-09-09T01:14:04.117192,BingX,POLUSDT,0.27627,0.27677,0.27652,0.0005000000000000004,0.18081874728771896,344061.60000000003,701363.52,10,futures
2025-09-09T01:14:04.645981,Bitunix,POLUSDT,0.27634,0.27635,0.27634499999999995,1.0000000000010001e-05,0.0036186650744576532,93935.0,125408.0,5,futures
2025-09-09T01:14:05.555472,Bybit,POLUSDT,0.2763,0.2764,0.27635,9.999999999998899e-05,0.036185996019536454,1737963.0,1548246.0,10,futures
2025-09-09T01:14:08.689762,Binance,FILUSDT,2.442,2.443,2.4425,0.0009999999999998899,0.04094165813715005,427734.2,598989.8,10,futures
2025-09-09T01:14:09.547442,OKX,FILUSDT,2.441,2.442,2.4415,0.001000000000000334,0.04095842719640934,92596.03473900001,104675.595508,10,futures
2025-09-09T01:14:09.898812,BingX,FILUSDT,2.442,2.454,2.4480000000000004,0.01200000000000001,0.4901960784313729,413197.89999999997,1159455.2000000002,10,futures
2025-09-09T01:14:10.292969,Bitunix,FILUSDT,2.441,2.442,2.4415,0.001000000000000334,0.04095842719640934,45809.5,30656.5,5,futures
2025-09-09T01:14:11.027248,Bybit,FILUSDT,2.442,2.443,2.4425,0.0009999999999998899,0.04094165813715005,239104.80000000002,206178.3,10,futures
2025-09-09T01:14:13.966229,Binance,TRXUSDT,0.33311,0.33312,0.33311500000000005,1.0000000000010001e-05,0.0030019662879215885,298846.0,417150.0,10,futures
2025-09-09T01:14:14.904572,OKX,TRXUSDT,0.33338,0.33339,0.33338500000000004,1.0000000000010001e-05,0.0029995350720668293,63738.56631,48742.994781,10,futures
2025-09-09T01:14:15.271812,BingX,TRXUSDT,0.33318,0.33331,0.333245,0.000130000000000019,0.03901033773950666,215301.0,451886.0,10,futures
2025-09-09T01:14:15.891058,Bitunix,TRXUSDT,0.33311,0.33312,0.33311500000000005,1.0000000000010001e-05,0.0030019662879215885,272670.0,267621.0,5,futures
2025-09-09T01:14:16.764133,Bybit,TRXUSDT,0.33314,0.33315,0.333145,1.0000000000010001e-05,0.003001695958219394,134364.0,159387.0,10,futures
2025-09-09T01:14:19.294969,Binance,ETCUSDT,20.778,20.779,20.7785,0.0010000000000012221,0.004812666939390341,4654.18,5716.83,10,futures
2025-09-09T01:14:20.100556,OKX,ETCUSDT,20.77,20.79,20.78,0.019999999999999574,0.09624639076034443,11702.034087000002,11571.542062999999,10,futures
2025-09-09T01:14:20.455358,BingX,ETCUSDT,20.776,20.79,20.783,0.013999999999999346,0.06736274840013158,3635.58,9553.119999999999,10,futures
2025-09-09T01:14:20.881936,Bitunix,ETCUSDT,20.778,20.779,20.7785,0.0010000000000012221,0.004812666939390341,1535.54,2242.38,5,futures
2025-09-09T01:14:21.723085,Bybit,ETCUSDT,20.775,20.776,20.7755,0.0010000000000012221,0.004813361892619778,1752.1999999999998,3225.7000000000003,10,futures
2025-09-09T01:14:24.775253,Binance,XLMUSDT,0.37571,0.37572,0.375715,1.0000000000010001e-05,0.0026615918981169238,70550.0,137350.0,10,futures
2025-09-09T01:14:25.845370,OKX,XLMUSDT,0.37587,0.37588,0.37587499999999996,1.0000000000010001e-05,0.002660458929167942,4862.167796,13999.636524000001,10,futures
2025-09-09T01:14:26.151418,BingX,XLMUSDT,0.37563,0.37575,0.37568999999999997,0.00011999999999995348,0.03194122814020961,55339.0,175603.0,10,futures
2025-09-09T01:14:26.726700,Bitunix,XLMUSDT,0.37571,0.37572,0.375715,1.0000000000010001e-05,0.0026615918981169238,150653.0,165036.0,5,futures
2025-09-09T01:14:27.643740,Bybit,XLMUSDT,0.37563,0.37564,0.375635,9.99999999995449e-06,0.002662158744513821,87606.0,85807.0,10,futures
2025-09-09T01:14:30.311984,Binance,VETUSDT,0.024339,0.02434,0.0243395,1.000000000001e-06,0.004108547833772264,141649.0,297137.0,10,futures
2025-09-09T01:14:31.539308,BingX,VETUSDT,0.024335,0.024348,0.024341500000000002,1.3000000000002593e-05,0.05340673335662384,219693.0,306577.0,10,futures
2025-09-09T01:14:31.939029,Bitunix,VETUSDT,0.024335,0.024344,0.0243395,9.000000000002062e-06,0.03697693050392187,135279.0,195737.0,5,futures
2025-09-09T01:14:32.704451,Bybit,VETUSDT,0.02433,0.02434,0.024335000000000002,9.999999999999593e-06,0.0410930758167232,6559765.0,3016020.0,10,futures
